Date,BNP,Airbus,Deutsche,Enel,LVMH,Sanofi
2005-09-01,56.7,26.96,15.3,6.356,59.26,68.04
2005-09-02,56.61,26.79,15.24,6.386,59.03,68.34
2005-09-05,57.04,27.02,15.4,6.435,59.17,68.54
2005-09-06,58.1,27.68,15.5,6.422,59.84,67.94
2005-09-07,58.49,27.94,15.41,6.382,60.47,67.3
2005-09-08,58.68,28.02,15.4,6.361,60.47,66.25
2005-09-09,59.16,28.03,15.36,6.406,60.74,66.75
2005-09-12,58.87,28.07,15.33,6.375,61.06,66.5
2005-09-13,58.05,27.83,15.19,6.352,60.7,65.31
2005-09-14,58.01,27.62,15.28,6.369,60.79,65.61
2005-09-15,57.72,27.65,15.17,6.36,61.73,65.66
2005-09-16,58.15,28.13,15.36,6.422,61.91,65.76
2005-09-19,57.76,28.11,15.18,6.372,61.82,66.05
2005-09-20,58.34,28.21,15.2,6.362,61.55,66.65
2005-09-21,57.38,27.83,14.93,6.356,60.56,65.36
2005-09-22,57.28,27.66,14.88,6.351,59.89,65.9
2005-09-23,57.76,28.46,14.98,6.373,60.47,66.25
2005-09-26,59.26,29.82,15.17,6.412,61.82,67.65
2005-09-27,58.92,29.28,14.97,6.382,61.46,67.4
2005-09-28,60.37,29.72,15.13,6.382,62.14,67.7
2005-09-29,60.37,29.5,15.06,6.325,61.46,67.3
2005-09-30,61.0,29.32,15.14,6.317,61.82,68.39
2005-10-03,62.01,29.73,15.19,6.3,62.0,68.99
2005-10-04,62.35,29.96,15.27,6.176,62.55,69.73
2005-10-05,61.72,29.32,15.13,6.162,61.73,70.03
2005-10-06,60.9,28.93,15.31,6.102,60.74,69.19
2005-10-07,60.85,28.92,15.26,6.143,59.84,69.24
2005-10-10,61.0,29.12,15.26,6.11,61.33,69.49
2005-10-11,61.38,29.71,15.3,6.069,61.91,68.94
2005-10-12,61.09,29.24,15.2,6.051,61.69,67.7
2005-10-13,60.56,29.02,15.13,5.958,60.65,67.35
2005-10-14,61.81,29.17,15.34,5.988,61.6,68.29
2005-10-17,61.62,28.99,15.26,5.919,61.96,67.94
2005-10-18,61.14,28.75,15.18,5.877,61.51,67.74
2005-10-19,59.55,28.0,14.87,5.844,60.2,68.34
2005-10-20,60.27,27.92,14.9,5.831,60.02,68.04
2005-10-21,59.98,27.69,14.94,5.879,59.62,67.1
2005-10-24,60.18,27.93,14.95,5.946,60.43,67.74
2005-10-25,59.89,27.99,14.83,5.88,60.52,66.95
2005-10-26,60.13,28.25,14.92,5.835,60.38,66.65
2005-10-27,59.69,27.93,14.64,5.729,59.71,64.86
2005-10-28,59.69,27.71,14.73,5.776,59.17,64.96
2005-10-31,61.0,28.72,14.75,5.932,60.88,66.45
2005-11-01,61.19,28.8,14.5,5.878,59.98,65.8
2005-11-02,61.38,29.02,14.87,5.886,59.71,65.46
2005-11-03,63.07,29.59,15.0,5.86,60.56,66.25
2005-11-04,62.88,29.42,14.93,5.925,60.25,66.65
2005-11-07,63.07,29.79,14.98,6.004,61.01,67.55
2005-11-08,62.97,29.8,15.02,5.972,61.6,68.64
2005-11-09,62.88,29.73,14.64,5.941,61.51,67.45
2005-11-10,64.23,29.67,14.59,5.924,61.91,67.6
2005-11-11,65.58,29.84,14.65,5.965,62.82,68.99
2005-11-14,65.38,29.69,14.57,6.017,63.67,68.69
2005-11-15,64.95,29.38,14.4,6.051,63.99,68.24
2005-11-16,64.47,29.58,14.27,6.033,63.63,67.99
2005-11-17,64.23,29.77,14.29,6.051,64.17,67.94
2005-11-18,64.95,29.9,14.29,6.051,64.71,68.94
2005-11-21,65.58,30.04,14.35,5.831,64.84,69.49
2005-11-22,65.0,30.04,14.28,5.768,64.75,68.99
2005-11-23,66.06,30.78,14.42,5.855,65.29,69.44
2005-11-24,65.14,30.61,14.43,5.88,64.98,69.04
2005-11-25,65.58,30.78,14.4,5.88,65.47,69.04
2005-11-28,65.29,30.79,14.25,5.855,65.52,68.54
2005-11-29,65.77,30.97,14.24,5.931,65.7,68.59
2005-11-30,64.8,31.24,14.1,5.888,65.61,68.24
2005-12-01,65.96,31.28,14.14,5.906,66.87,69.04
2005-12-02,65.67,31.61,14.17,5.917,66.47,70.33
2005-12-05,64.95,32.65,13.92,5.897,66.65,70.03
2005-12-06,65.77,32.47,14.02,5.999,68.04,69.63
2005-12-07,65.62,32.51,14.05,5.99,67.23,70.23
2005-12-08,65.24,32.48,14.05,6.003,67.73,70.88
2005-12-09,64.66,32.59,14.02,5.955,67.32,70.33
2005-12-12,65.0,32.88,14.06,5.955,67.59,70.28
2005-12-13,65.19,32.58,14.08,5.994,67.59,71.52
2005-12-14,65.14,32.55,14.02,5.99,66.96,70.48
2005-12-15,65.24,32.12,14.01,5.968,67.37,70.23
2005-12-16,65.05,32.08,13.99,5.994,67.64,71.43
2005-12-19,64.95,32.19,13.81,5.908,67.5,73.42
2005-12-20,64.61,32.01,13.8,5.97,67.14,74.46
2005-12-21,65.82,32.7,13.86,5.995,68.13,75.16
2005-12-22,65.91,33.06,13.89,6.007,68.18,74.91
2005-12-23,66.3,32.76,13.98,5.946,67.82,75.55
2005-12-27,66.35,32.8,14.03,5.949,68.45,75.21
2005-12-28,66.25,32.48,14.07,5.888,68.81,74.51
2005-12-29,66.68,32.37,14.11,5.888,68.81,74.91
2005-12-30,65.91,31.71,14.08,5.846,67.64,73.61
2006-01-02,66.15,31.75,14.09,5.895,68.49,74.91
2006-01-03,66.49,32.02,14.13,5.884,68.67,74.91
2006-01-04,68.08,31.83,14.22,5.929,69.62,76.85
2006-01-05,67.89,31.57,14.23,5.948,69.48,77.64
2006-01-06,68.03,31.51,14.34,5.966,69.48,77.99
2006-01-09,68.57,31.18,14.32,5.91,69.53,78.39
2006-01-10,68.42,30.75,14.21,5.908,69.12,77.99
2006-01-11,69.34,31.44,14.17,5.922,69.66,78.19
2006-01-12,70.45,31.7,13.81,5.945,70.25,77.79
2006-01-13,69.29,31.44,13.63,5.97,69.44,77.29
2006-01-16,68.95,31.26,13.66,6.09,69.8,77.2
2006-01-17,68.61,31.26,13.52,6.048,68.4,75.8
2006-01-18,67.22,30.62,13.41,6.147,68.04,75.26
2006-01-19,67.6,31.16,13.35,6.175,69.12,75.4
2006-01-20,66.64,30.88,13.12,6.097,67.37,75.75
2006-01-23,66.25,30.56,13.22,6.1,66.74,74.76
2006-01-24,66.64,30.5,12.96,6.089,65.97,73.46
2006-01-25,67.5,30.86,12.91,6.088,65.88,73.27
2006-01-26,69.1,30.61,13.07,6.104,67.1,74.61
2006-01-27,70.3,31.71,13.18,6.155,67.82,75.26
2006-01-30,69.77,32.1,13.21,6.128,66.78,74.16
2006-01-31,70.78,32.05,13.03,6.14,66.92,75.06
2006-02-01,72.62,32.56,13.01,6.141,68.04,75.95
2006-02-02,71.31,32.17,12.92,6.137,67.77,74.61
2006-02-03,70.54,32.26,13.05,6.083,67.91,75.35
2006-02-06,69.1,32.09,12.9,6.077,67.82,74.46
2006-02-07,70.64,32.18,13.08,6.048,67.14,74.91
2006-02-08,69.43,32.0,13.34,6.077,67.05,74.76
2006-02-09,71.94,31.8,13.56,6.06,68.04,75.11
2006-02-10,71.46,31.29,13.45,6.053,67.86,74.16
2006-02-13,73.15,31.65,13.48,6.087,67.95,74.16
2006-02-14,73.39,31.31,13.66,6.07,67.64,74.16
2006-02-15,71.55,30.81,13.63,6.098,67.73,73.51
2006-02-16,72.28,30.91,13.63,6.083,67.73,73.46
2006-02-17,73.1,31.71,13.62,6.075,67.5,73.51
2006-02-20,73.29,31.55,13.61,6.074,66.78,71.33
2006-02-21,74.45,31.54,13.5,6.182,67.64,71.62
2006-02-22,75.56,31.67,13.33,6.337,69.12,71.33
2006-02-23,75.46,31.94,13.36,6.332,69.57,71.72
2006-02-24,76.38,31.33,13.39,6.288,69.26,72.12
2006-02-27,76.18,31.55,13.31,6.224,69.57,72.97
2006-02-28,74.88,30.57,13.24,6.146,68.72,71.03
2006-03-01,75.8,31.14,13.44,6.193,68.99,71.77
2006-03-02,74.64,30.9,13.6,6.084,71.51,70.73
2006-03-03,74.01,31.06,13.64,6.086,72.64,69.88
2006-03-06,71.7,31.7,13.96,6.071,72.28,69.83
2006-03-07,71.29,31.53,14.0,6.086,71.69,70.48
2006-03-08,71.09,30.97,13.92,6.041,70.61,72.27
2006-03-09,70.75,31.23,13.94,6.075,71.42,72.72
2006-03-10,71.68,31.71,14.09,6.141,72.46,73.22
2006-03-13,73.09,31.9,14.13,6.133,73.13,74.96
2006-03-14,72.99,31.41,14.13,6.189,73.0,74.61
2006-03-15,73.57,31.84,14.02,6.168,72.82,74.21
2006-03-16,73.09,33.0,13.98,6.188,73.13,73.61
2006-03-17,73.14,33.99,13.95,6.163,73.27,73.27
2006-03-20,73.62,34.17,13.95,6.178,73.4,72.62
2006-03-21,74.79,34.09,14.03,6.227,73.04,72.12
2006-03-22,74.2,33.98,14.07,6.235,73.04,78.19
2006-03-23,73.91,34.67,14.13,6.19,72.91,76.75
2006-03-24,73.43,34.92,14.13,6.205,73.09,77.05
2006-03-27,72.7,34.69,14.02,6.126,72.64,75.35
2006-03-28,72.11,34.43,13.92,6.103,72.59,75.55
2006-03-29,72.45,34.33,13.93,6.139,72.86,76.85
2006-03-30,73.82,34.57,13.96,6.179,73.27,77.89
2006-03-31,74.5,34.56,13.92,6.153,72.91,78.09
2006-04-03,75.13,34.81,13.95,6.162,73.5,77.74
2006-04-04,74.2,34.04,13.9,6.118,73.22,76.6
2006-04-05,75.13,32.53,13.88,6.166,73.45,76.25
2006-04-06,75.18,31.98,13.82,6.133,72.73,75.4
2006-04-07,73.28,31.69,13.74,6.065,72.01,74.26
2006-04-10,73.38,32.11,13.76,6.086,72.14,75.16
2006-04-11,71.58,32.19,13.56,5.994,71.02,74.96
2006-04-12,71.39,32.02,13.49,5.975,71.24,74.41
2006-04-13,71.43,32.08,13.53,5.941,71.15,74.56
2006-04-18,70.85,31.83,13.52,5.902,71.65,74.56
2006-04-19,71.97,31.33,13.62,5.984,73.77,74.56
2006-04-20,72.79,31.11,13.65,6.067,75.34,75.8
2006-04-21,73.23,31.85,13.65,6.112,76.06,75.6
2006-04-24,72.16,31.56,14.16,6.087,76.06,74.46
2006-04-25,72.16,31.63,14.18,6.082,76.51,74.06
2006-04-26,72.89,32.13,14.2,6.1,76.87,73.76
2006-04-27,73.62,31.36,14.24,6.044,76.38,73.22
2006-04-28,72.79,31.09,14.32,6.044,75.21,74.36
2006-05-02,73.28,30.81,14.49,6.104,76.02,75.45
2006-05-03,72.65,29.65,14.4,6.083,75.3,74.66
2006-05-04,73.38,29.94,13.8,6.121,75.57,76.25
2006-05-05,74.79,30.18,13.82,6.136,76.51,75.5
2006-05-08,75.03,31.17,13.75,6.141,77.1,74.61
2006-05-09,75.52,31.67,13.75,6.151,76.47,75.45
2006-05-10,75.27,31.29,13.59,6.142,75.43,74.76
2006-05-11,75.81,30.82,13.24,6.099,75.75,74.71
2006-05-12,74.11,30.23,12.94,6.036,73.95,74.01
2006-05-15,72.45,29.18,12.99,6.047,71.96,73.27
2006-05-16,73.18,27.55,13.05,6.084,71.15,75.31
2006-05-17,70.03,27.63,12.6,5.932,68.18,73.07
2006-05-18,69.83,27.42,12.67,5.948,69.53,73.12
2006-05-19,72.6,27.22,12.61,5.919,70.66,72.92
2006-05-22,70.95,25.2,12.49,5.932,67.41,71.72
2006-05-23,72.26,26.83,12.51,6.034,69.8,73.42
2006-05-24,71.43,26.61,12.32,6.047,67.23,72.97
2006-05-25,72.89,26.88,12.33,6.119,68.85,74.56
2006-05-26,73.77,27.93,12.57,6.134,70.84,75.75
2006-05-29,73.28,28.21,12.48,6.135,70.48,75.26
2006-05-30,72.16,26.91,12.35,6.043,68.72,73.12
2006-05-31,70.75,27.63,12.67,6.131,69.12,73.17
2006-06-01,70.9,27.35,12.93,6.153,68.94,73.32
2006-06-02,71.24,27.48,13.0,6.176,69.85,73.71
2006-06-05,70.75,26.63,12.77,6.168,68.67,73.27
2006-06-06,69.25,25.53,12.61,6.223,66.6,72.17
2006-06-07,69.98,26.59,12.9,6.276,66.87,71.97
2006-06-08,67.74,25.55,12.8,6.247,64.3,70.63
2006-06-09,68.66,26.39,13.01,6.267,66.15,71.48
2006-06-12,67.69,25.69,12.87,6.219,64.66,70.93
2006-06-13,65.41,25.26,12.72,6.124,62.73,70.23
2006-06-14,65.8,18.62,12.67,6.17,63.54,71.23
2006-06-15,67.94,19.88,12.66,6.164,66.83,73.12
2006-06-16,68.42,19.78,12.51,6.164,65.34,71.87
2006-06-19,69.2,20.03,12.5,5.82,66.11,72.42
2006-06-20,69.88,21.33,12.49,5.765,66.83,72.32
2006-06-21,69.88,20.79,12.47,5.809,67.01,72.57
2006-06-22,70.56,21.22,12.5,5.799,66.56,74.26
2006-06-23,70.56,21.89,12.52,5.859,66.78,74.46
2006-06-26,70.61,22.61,12.48,5.861,66.87,74.11
2006-06-27,69.59,21.95,12.38,5.796,66.78,72.97
2006-06-28,69.73,21.09,12.25,5.787,66.74,72.72
2006-06-29,71.48,21.61,12.39,5.88,67.86,75.4
2006-06-30,72.75,22.32,12.58,5.942,69.94,75.9
2006-07-03,72.99,22.14,12.63,5.955,70.16,76.5
2006-07-04,73.57,21.27,12.66,6.006,69.89,76.35
2006-07-05,73.04,20.4,12.54,5.994,68.58,75.5
2006-07-06,74.06,20.9,12.68,6.027,69.21,77.2
2006-07-07,74.16,21.57,12.57,6.034,68.76,77.15
2006-07-10,74.59,21.46,12.7,6.038,69.75,77.29
2006-07-11,73.38,21.12,12.49,6.003,68.4,76.95
2006-07-12,73.52,21.38,12.5,6.034,68.72,77.69
2006-07-13,71.77,20.91,12.3,5.937,67.37,75.45
2006-07-14,69.98,20.48,12.19,5.853,64.98,75.21
2006-07-17,69.34,20.1,12.09,5.929,64.3,74.86
2006-07-18,68.81,19.64,12.03,5.964,64.53,74.31
2006-07-19,70.71,20.54,12.28,6.056,66.74,75.95
2006-07-20,70.95,20.94,12.24,6.01,66.83,76.45
2006-07-21,70.56,20.96,12.05,6.005,66.2,76.8
2006-07-24,72.31,21.43,12.3,6.065,67.91,77.89
2006-07-25,72.6,20.89,12.12,6.034,69.12,78.19
2006-07-26,72.65,20.99,12.1,6.044,69.89,78.14
2006-07-27,74.35,21.89,12.15,6.087,70.97,75.11
2006-07-28,75.22,21.82,12.27,6.113,71.15,74.31
2006-07-31,74.06,22.41,12.1,6.091,70.88,74.06
2006-08-01,72.94,22.76,12.01,6.029,69.89,73.07
2006-08-02,76.0,23.09,12.2,6.126,71.06,72.97
2006-08-03,75.47,22.89,12.11,6.111,70.52,72.77
2006-08-04,77.75,23.31,12.25,6.162,71.24,70.68
2006-08-07,76.1,23.49,12.08,6.091,69.35,69.44
2006-08-08,77.07,24.09,12.08,6.087,69.39,69.19
2006-08-09,78.09,24.41,12.08,6.096,69.39,68.49
2006-08-10,77.75,23.19,11.17,6.082,67.77,67.45
2006-08-11,78.53,22.36,10.84,6.078,67.37,67.45
2006-08-14,79.5,22.83,10.99,6.135,67.37,68.24
2006-08-16,81.35,23.52,11.21,6.196,69.03,70.53
2006-08-17,81.49,23.25,11.33,6.166,70.12,70.63
2006-08-18,80.86,23.06,11.3,6.163,70.57,70.33
2006-08-21,79.4,22.63,11.44,6.165,69.89,69.14
2006-08-22,80.08,22.41,11.57,6.184,70.52,69.68
2006-08-23,78.72,21.92,11.5,6.148,69.8,69.34
2006-08-24,79.84,22.46,11.62,6.148,69.71,69.63
2006-08-25,80.18,22.35,11.6,6.139,70.25,68.84
2006-08-28,80.47,22.5,11.58,6.166,70.61,69.54
2006-08-29,81.15,22.84,11.5,6.129,71.38,69.73
2006-08-30,81.3,23.34,11.47,6.148,72.73,69.59
2006-08-31,80.62,23.4,11.39,6.145,72.41,69.68
2006-09-01,80.91,23.14,11.37,6.163,72.23,70.33
2006-09-04,81.98,22.94,11.42,6.158,73.27,69.93
2006-09-05,81.4,22.91,11.33,6.188,72.91,69.44
2006-09-06,80.38,22.65,11.26,6.163,72.46,68.34
2006-09-07,79.65,21.66,11.19,6.258,70.07,67.99
2006-09-08,80.13,22.28,11.23,6.252,70.21,67.25
2006-09-11,79.7,22.32,11.57,6.237,70.12,67.15
2006-09-12,80.28,23.54,11.66,6.284,70.79,68.54
2006-09-13,80.38,23.26,11.79,6.292,71.15,68.59
2006-09-14,80.38,23.19,11.67,6.272,70.93,67.74
2006-09-15,80.76,23.36,11.81,6.288,70.88,67.7
2006-09-18,80.91,23.1,11.69,6.302,71.15,67.65
2006-09-19,79.79,22.58,11.71,6.28,70.66,67.5
2006-09-20,81.59,22.66,12.08,6.312,71.6,68.34
2006-09-21,81.98,22.12,12.36,6.291,72.32,69.29
2006-09-22,80.47,22.25,12.19,6.248,71.69,68.29
2006-09-25,80.67,22.36,12.4,6.29,71.02,68.84
2006-09-26,81.93,22.46,12.43,6.307,72.23,69.54
2006-09-27,82.81,22.57,12.44,6.357,73.0,69.09
2006-09-28,82.37,22.86,12.44,6.354,72.82,69.39
2006-09-29,82.47,22.54,12.54,6.342,73.22,69.83
2006-10-02,82.08,22.26,12.44,6.355,72.68,69.98
2006-10-03,81.74,22.51,12.46,6.331,72.77,69.83
2006-10-04,83.58,21.58,12.6,6.354,72.37,69.68
2006-10-05,84.21,20.92,12.62,6.358,73.68,69.78
2006-10-06,84.46,20.31,12.63,6.35,73.72,68.64
2006-10-09,84.31,20.04,12.48,6.345,72.86,68.64
2006-10-10,84.55,20.76,12.45,6.3,73.22,68.79
2006-10-11,84.02,20.89,12.77,6.304,73.9,68.79
2006-10-12,85.48,21.24,12.81,6.319,74.17,68.39
2006-10-13,84.65,21.11,12.79,6.309,74.71,68.74
2006-10-16,83.78,21.19,12.88,6.319,74.49,69.34
2006-10-17,82.27,20.63,12.74,6.333,72.68,69.24
2006-10-18,83.87,21.05,12.84,6.349,73.5,69.63
2006-10-19,84.07,21.02,12.83,6.341,73.77,69.09
2006-10-20,83.83,20.95,12.76,6.375,73.59,69.83
2006-10-23,84.75,20.61,12.87,6.407,74.13,70.28
2006-10-24,84.21,20.77,12.96,6.47,73.86,70.03
2006-10-25,84.02,20.69,12.95,6.536,74.8,69.78
2006-10-26,84.55,21.72,13.2,6.556,74.67,69.34
2006-10-27,84.12,21.41,13.52,6.609,74.13,68.29
2006-10-30,83.24,21.32,13.5,6.601,73.45,68.14
2006-10-31,83.73,21.12,13.56,6.629,73.59,66.25
2006-11-01,83.44,21.04,13.53,6.629,73.45,66.45
2006-11-02,81.49,21.05,13.64,6.63,71.83,65.9
2006-11-03,81.64,20.89,13.59,6.668,72.23,65.61
2006-11-06,82.9,21.18,13.68,6.744,73.0,66.2
2006-11-07,84.02,20.53,13.6,6.751,74.71,66.9
2006-11-08,84.07,21.2,13.45,6.785,73.9,65.95
2006-11-09,83.53,21.44,13.47,6.732,73.77,66.3
2006-11-10,83.68,21.83,13.14,6.857,73.27,65.46
2006-11-13,84.41,22.08,13.48,6.874,74.76,66.2
2006-11-14,84.07,21.89,13.57,6.853,74.89,66.45
2006-11-15,83.78,22.21,13.84,6.88,75.39,66.3
2006-11-16,82.08,22.47,13.88,6.903,75.48,66.05
2006-11-17,81.3,22.39,13.77,6.954,75.61,65.76
2006-11-20,81.69,22.12,13.89,6.836,75.75,66.35
2006-11-21,81.69,22.69,13.82,6.813,76.02,66.45
2006-11-22,81.83,23.82,13.84,6.802,75.57,66.35
2006-11-23,81.35,23.21,13.81,6.787,74.89,66.1
2006-11-24,80.67,23.11,13.69,6.76,73.81,65.76
2006-11-27,78.63,22.31,13.39,6.693,71.69,64.91
2006-11-28,78.87,22.31,13.39,6.637,71.65,64.86
2006-11-29,79.89,22.36,13.57,6.854,72.32,66.65
2006-11-30,79.06,22.07,13.39,6.79,70.57,65.95
2006-12-01,77.65,22.73,13.15,6.701,68.63,65.26
2006-12-04,78.24,23.01,13.2,6.765,69.12,65.51
2006-12-05,79.11,22.75,13.31,6.791,69.89,67.5
2006-12-06,78.82,22.98,13.34,6.838,69.57,67.25
2006-12-07,79.02,23.53,13.4,6.812,69.66,68.04
2006-12-08,78.43,23.99,13.37,6.849,69.62,68.19
2006-12-11,78.82,24.02,13.53,6.843,70.66,68.64
2006-12-12,78.82,24.19,13.57,6.893,70.52,68.99
2006-12-13,79.65,23.91,13.85,6.915,71.38,68.89
2006-12-14,80.72,23.88,13.93,6.917,71.69,69.34
2006-12-15,80.81,24.22,13.95,6.953,72.28,69.78
2006-12-18,80.81,24.15,13.83,6.944,71.92,69.39
2006-12-19,79.7,24.1,13.86,6.912,71.38,68.99
2006-12-20,79.99,25.09,13.86,6.906,72.19,68.49
2006-12-21,79.5,25.63,13.85,6.885,71.42,68.29
2006-12-22,78.24,25.61,13.72,6.804,70.43,68.59
2006-12-27,80.08,25.94,13.91,6.907,72.41,69.78
2006-12-28,80.28,25.94,13.88,6.891,72.1,70.03
2006-12-29,80.33,25.94,13.84,6.889,72.05,69.59
2007-01-02,82.32,26.13,13.93,6.928,72.68,70.23
2007-01-03,83.05,25.94,14.07,6.942,71.56,69.98
2007-01-04,82.85,25.46,14.45,6.907,71.6,69.93
2007-01-05,81.74,25.54,14.45,6.867,70.84,69.73
2007-01-08,81.69,25.19,14.62,6.803,70.7,68.84
2007-01-09,81.54,25.39,14.68,6.845,70.12,68.29
2007-01-10,80.38,24.9,14.53,6.751,70.79,68.74
2007-01-11,82.61,25.11,14.72,6.892,71.74,70.08
2007-01-12,82.81,24.92,14.75,6.894,71.02,70.08
2007-01-15,83.05,25.59,14.73,6.915,71.15,70.53
2007-01-16,82.61,25.58,14.75,6.922,69.98,70.28
2007-01-17,81.54,24.86,14.6,6.853,70.79,70.23
2007-01-18,81.25,23.92,14.5,6.877,71.06,70.23
2007-01-19,82.13,24.24,14.63,6.948,71.29,70.88
2007-01-22,80.81,24.41,14.5,7.014,70.79,70.03
2007-01-23,81.15,24.52,14.4,6.961,70.21,70.13
2007-01-24,82.42,24.9,14.49,7.108,70.39,70.83
2007-01-25,82.17,24.82,14.32,7.063,70.79,70.53
2007-01-26,80.76,24.43,14.17,7.071,70.21,69.59
2007-01-29,81.78,24.85,13.6,7.092,71.29,68.64
2007-01-30,83.15,25.1,13.59,7.127,73.45,68.19
2007-01-31,83.15,25.3,13.5,7.16,72.91,67.1
2007-02-01,83.78,25.39,13.44,7.205,73.13,67.35
2007-02-02,84.46,25.44,13.48,7.241,73.13,67.3
2007-02-05,84.36,25.0,13.66,7.232,72.68,67.74
2007-02-06,84.46,25.09,13.68,7.272,72.77,67.89
2007-02-07,85.19,25.26,13.7,7.393,73.27,67.45
2007-02-08,84.51,25.13,13.65,7.317,73.63,67.45
2007-02-09,84.8,24.72,13.73,7.318,74.62,67.15
2007-02-12,83.58,24.54,13.74,7.291,73.72,67.45
2007-02-13,84.17,24.81,13.68,7.308,73.9,66.45
2007-02-14,84.55,24.9,13.78,7.354,74.67,66.2
2007-02-15,81.35,24.89,13.63,7.379,79.04,66.5
2007-02-16,80.81,24.97,13.68,7.352,78.63,66.2
2007-02-19,80.67,25.68,13.57,7.352,79.17,66.16
2007-02-20,80.46,25.79,13.57,7.293,78.37,66.32
2007-02-21,79.91,25.67,13.41,7.212,78.36,66.41
2007-02-22,79.41,25.53,13.45,7.256,79.08,66.21
2007-02-23,80.0,25.7,13.79,7.276,79.49,66.27
2007-02-26,79.99,25.75,14.03,7.333,79.31,66.35
2007-02-27,78.09,25.29,13.74,7.153,76.26,65.31
2007-02-28,76.72,25.75,13.56,6.97,75.46,63.92
2007-03-01,76.18,24.47,13.04,6.877,75.03,63.29
2007-03-02,75.1,23.49,12.73,6.947,74.63,63.76
2007-03-05,75.26,22.88,12.71,6.989,74.23,63.54
2007-03-06,75.97,23.06,12.67,6.998,74.55,64.07
2007-03-07,76.16,23.53,12.6,7.113,74.8,64.26
2007-03-08,77.98,23.55,12.67,7.135,75.17,64.91
2007-03-09,78.16,22.46,12.58,7.137,75.67,65.16
2007-03-12,77.27,22.22,12.54,7.182,75.04,64.51
2007-03-13,75.92,22.3,12.44,7.085,74.13,63.87
2007-03-14,73.31,21.33,12.18,6.915,72.21,62.51
2007-03-15,74.45,21.62,12.39,6.954,72.8,63.21
2007-03-16,74.06,21.87,12.45,6.973,72.83,62.92
2007-03-19,75.81,21.45,12.55,7.042,73.93,63.41
2007-03-20,76.23,21.95,12.57,7.03,74.29,64.1
2007-03-21,75.61,21.65,12.47,6.979,74.44,64.2
2007-03-22,77.75,22.05,12.64,7.032,75.49,65.0
2007-03-23,77.22,22.62,12.58,6.951,75.05,65.0
2007-03-26,75.81,22.7,12.52,6.957,74.38,64.11
2007-03-27,76.08,22.1,12.48,6.916,74.86,64.16
2007-03-28,75.07,22.15,12.39,6.972,74.02,63.96
2007-03-29,75.7,23.05,12.41,7.052,74.86,64.66
2007-03-30,75.99,23.08,12.38,7.061,74.85,64.76
2007-04-02,75.79,23.22,12.67,7.144,74.91,64.4
2007-04-03,76.63,23.67,12.89,7.246,75.96,64.56
2007-04-04,77.15,23.75,13.0,7.254,75.99,65.12
2007-04-05,77.84,23.83,12.89,7.298,76.6,65.18
2007-04-10,78.34,24.07,12.96,7.327,76.73,64.92
2007-04-11,77.88,23.82,12.9,7.188,76.65,65.05
2007-04-12,78.04,23.41,12.87,7.21,76.78,65.27
2007-04-13,78.76,23.48,13.14,7.226,77.29,67.09
2007-04-16,81.02,23.84,13.29,7.285,77.83,67.92
2007-04-17,80.95,23.69,13.39,7.37,77.51,67.74
2007-04-18,81.24,23.58,13.32,7.436,76.6,67.65
2007-04-19,80.89,23.37,13.33,7.396,76.42,66.95
2007-04-20,84.02,23.56,13.39,7.416,77.3,67.34
2007-04-23,83.1,23.59,13.23,7.395,77.23,66.56
2007-04-24,82.57,23.46,13.25,7.363,76.72,66.64
2007-04-25,83.29,23.64,13.26,7.413,78.15,67.16
2007-04-26,83.6,23.58,13.48,7.365,78.11,67.48
2007-04-27,82.99,23.51,13.36,7.317,77.25,67.1
2007-04-30,83.24,23.58,13.38,7.355,77.48,67.13
2007-05-02,83.97,23.29,13.42,7.36,78.37,68.0
2007-05-03,84.07,23.01,13.39,7.32,78.12,67.33
2007-05-04,85.08,23.13,12.74,7.383,79.08,67.96
2007-05-07,84.95,23.39,12.76,7.375,79.24,68.26
2007-05-08,85.04,23.2,12.68,7.398,78.18,68.28
2007-05-09,88.59,23.36,12.65,7.415,78.11,67.95
2007-05-10,89.78,23.08,12.65,7.334,77.16,67.77
2007-05-11,91.12,23.1,12.73,7.376,77.56,67.45
2007-05-14,90.26,22.83,12.65,7.347,77.23,67.13
2007-05-15,91.33,22.49,12.65,7.34,76.78,67.69
2007-05-16,90.49,22.32,12.5,7.321,77.35,68.19
2007-05-17,89.99,22.6,12.49,7.359,76.99,67.94
2007-05-18,91.52,23.36,12.57,7.397,77.82,69.69
2007-05-21,90.92,23.19,12.63,7.435,77.98,70.8
2007-05-22,90.85,23.22,12.97,7.405,77.91,70.59
2007-05-23,91.6,23.44,13.35,7.528,78.42,70.28
2007-05-24,86.95,23.11,13.32,7.468,77.87,70.21
2007-05-25,88.32,23.22,13.41,7.416,78.06,70.33
2007-05-29,88.39,23.1,13.65,7.409,78.86,70.15
2007-05-30,88.03,22.76,13.71,7.415,77.78,70.58
2007-05-31,87.65,23.23,13.78,7.453,79.06,71.29
2007-06-01,88.91,23.28,14.35,7.542,78.27,70.98
2007-06-04,87.88,23.36,14.1,7.531,77.95,70.84
2007-06-05,86.6,22.76,13.97,7.485,76.69,69.96
2007-06-06,84.53,22.5,13.85,7.434,76.6,69.22
2007-06-07,83.45,22.13,13.75,7.352,75.78,67.28
2007-06-08,84.71,22.15,13.69,7.258,75.75,67.22
